"locus"	"symbol"	"name"	"Length"	"observed"	"expected"	"Gscore"	"Nframeshift"	"Nsynonymous"
"1331"	"MMP1294"	"glgA"	"Glycosyl transferase, group 1"	"1569"	"0"	"0.101833692979375"	"0"	"0"	"0"
"1332"	"MMP1295"	""	"glucose-6-phosphate isomerase"	"1317"	"0"	"0.0854779946805841"	"0"	"0"	"0"
"1333"	"MMP1296"	"pfkC"	"ADP-dependent phosphofructokinase"	"1392"	"0"	"0.0903457620314147"	"0"	"0"	"0"
"1334"	"MMP1297"	"fdhB"	"formate dehydrogenase beta subunit"	"1164"	"0"	"0.0755477492848898"	"0"	"0"	"0"
"1335"	"MMP1298"	"fdhA"	"formate dehydrogenase alpha subunit"	"2025"	"0"	"0.131429718472424"	"0"	"0"	"0"
"1336"	"MMP1299"	""	"carbonic anhydrase"	"453"	"0"	"0.0294013147990164"	"0"	"0"	"0"
"1337"	"MMP1300"	""	"hypothetical protein"	"534"	"0"	"0.0346585035379134"	"0"	"0"	"0"
"1338"	"MMP1301"	"fdhC"	"Formate transporter"	"825"	"0"	"0.0535454408591358"	"0"	"0"	"0"
"1339"	"MMP1302"	""	"hypothetical protein"	"246"	"0"	"0.0159662769107241"	"0"	"0"	"0"
"1341"	"MMP1304"	""	"Response regulator receiver"	"360"	"0"	"0.0233652832839866"	"0"	"0"	"0"
"1342"	"MMP1305"	""	"conserved hypothetical protein"	"1404"	"0"	"0.0911246048075476"	"0"	"0"	"0"
"1343"	"MMP1306"	""	"conserved hypothetical protein"	"762"	"0"	"0.0494565162844382"	"0"	"0"	"0"
"1344"	"MMP1307"	""	"methyltransferase related protein"	"1143"	"0"	"0.0741847744266573"	"0"	"0"	"0"
"1345"	"MMP1308"	"tal"	"Transaldolase"	"648"	"0"	"0.0420575099111758"	"0"	"0"	"0"
"1346"	"MMP1309"	""	"conserved hypothetical archaeal protein"	"612"	"0"	"0.0397209815827771"	"0"	"0"	"0"
"1347"	"MMP1310"	"purO"	"IMP cyclohydrolase"	"606"	"0"	"0.0393315601947107"	"0"	"0"	"0"
"1348"	"MMP1311"	""	"ferredoxin"	"159"	"0"	"0.0103196667837607"	"0"	"0"	"0"
"1349"	"MMP1312"	""	"conserved hypothetical protein"	"627"	"0"	"0.0406945350529432"	"0"	"0"	"0"
"1350"	"MMP1313"	"fen-1"	"flap endonuclease"	"975"	"0"	"0.0632809755607969"	"0"	"0"	"0"
"1352"	"MMP1315"	"korG"	"2-oxoglutarate oxidoreductase gamma subunit"	"534"	"0"	"0.0346585035379134"	"0"	"0"	"0"
"1353"	"MMP1316"	"korB"	"2-oxoglutarate oxidoreductase beta subunit"	"798"	"0"	"0.0517930446128369"	"0"	"0"	"0"
"1354"	"MMP1317"	""	"conserved hypothetical protein"	"777"	"0"	"0.0504300697546043"	"0"	"0"	"0"
"1355"	"MMP1318"	"lysS"	"Lysyl-tRNA synthetase"	"1626"	"0"	"0.105533196166006"	"0"	"0"	"0"
"1356"	"RNA_28"	"tRNA-Cys1"	"tRNA-Cys"	"74"	"0"	"0.00480286378615279"	"0"	"0"	"0"
"1357"	"RNA_16"	"tRNA-Ser2"	"tRNA-Ser"	"88"	"0"	"0.00571151369164116"	"0"	"0"	"0"
"1358"	"MMP1319"	"rpsM"	"SSU ribosomal protein S13"	"450"	"0"	"0.0292066041049832"	"0"	"0"	"0"
"1359"	"MMP1320"	""	"SSU ribosomal protein S4P (S9E)"	"537"	"0"	"0.0348532142319466"	"0"	"0"	"0"
"1360"	"MMP1321"	"rpsK"	"SSU ribosomal protein S11"	"375"	"0"	"0.0243388367541527"	"0"	"0"	"0"
"1361"	"MMP1322"	"rpoD"	"DNA-directed RNA polymerase, subunit D"	"543"	"0"	"0.035242635620013"	"0"	"0"	"0"
"1362"	"MMP1323"	""	"LSU Ribosomal protein L18E"	"363"	"0"	"0.0235599939780198"	"0"	"0"	"0"
"1363"	"MMP1324"	""	"LSU ribosomal protein L13P"	"414"	"0"	"0.0268700757765845"	"0"	"0"	"0"
"1364"	"MMP1325"	"rpsI"	"SSU ribosomal protein S9P"	"405"	"0"	"0.0262859436944849"	"0"	"0"	"0"
"1365"	"MMP1326"	"rpoN"	"DNA-directed RNA polymerase, subunit N"	"207"	"0"	"0.0134350378882923"	"0"	"0"	"0"
"1366"	"RNA_17"	"tRNA-Pro2"	"tRNA-Pro"	"74"	"0"	"0.00480286378615279"	"0"	"0"	"0"
"1367"	"MMP1327"	"rpoK"	"DNA-directed RNA polymerase, subunit K"	"174"	"0"	"0.0112932202539268"	"0"	"0"	"0"
"1368"	"MMP1328"	""	"Enolase"	"936"	"0"	"0.060749736538365"	"0"	"0"	"0"
"1369"	"MMP1329"	""	"ferredoxin"	"189"	"0"	"0.0122667737240929"	"0"	"0"	"0"
"1370"	"MMP1330"	""	"Hydrogenase expression/formation protein (HUPF/HYPC)"	"267"	"0"	"0.0173292517689567"	"0"	"0"	"0"
"1371"	"MMP1331"	""	"conserved hypothetical protein"	"474"	"0"	"0.030764289657249"	"0"	"0"	"0"
"1372"	"MMP1332"	""	"NAD binding site:FAD-dependent pyridine nucleotide-disulphide oxidoreductase"	"1155"	"0"	"0.0749636172027902"	"0"	"0"	"0"
"1373"	"MMP1333"	"aroC"	"Chorismate synthase"	"1122"	"0"	"0.0728217995684248"	"0"	"0"	"0"
"1374"	"MMP1334"	""	"Solute-binding protein/glutamate receptor:ATP/GTP-binding site motif A (P-loop):GTP-binding protein, HSR1-related:GTP-binding..."	"1155"	"0"	"0.0749636172027902"	"0"	"0"	"0"
"1375"	"MMP1335"	""	"Mevalonate kinase"	"954"	"0"	"0.0619180007025644"	"0"	"0"	"0"
"1376"	"MMP1336"	"selB"	"Archaeal translation factor specialized for selenocysteine insertion"	"1407"	"0"	"0.0913193155015808"	"0"	"0"	"0"
"1377"	"MMP1337"	""	"hydrogenase maturation protease, related"	"483"	"0"	"0.0313484217393486"	"0"	"0"	"0"
"1378"	"MMP1338"	""	"hypothetical protein"	"195"	"0"	"0.0126561951121594"	"0"	"0"	"0"
"1379"	"MMP1339"	""	"SAM (and some other nucleotide) binding motif"	"795"	"0"	"0.0515983339188036"	"0"	"0"	"0"
"1380"	"MMP1340"	"mre11"	"DNA repair exonuclease of the SbcD/Mre11-family"	"1119"	"0"	"0.0726270888743915"	"0"	"0"	"0"
"1381"	"MMP1341"	"rad50"	"DNA double-strand break repair rad50 ATPase"	"2982"	"0"	"0.193542429869022"	"0"	"0"	"0"
"1382"	"MMP1342"	""	"conserved hypothetical protein"	"396"	"0"	"0.0257018116123852"	"0"	"0"	"0"
"1383"	"MMP1343"	""	"conserved hypothetical protein"	"801"	"0"	"0.0519877553068701"	"0"	"0"	"0"
"1384"	"MMP1344"	""	"hypothetical protein"	"477"	"0"	"0.0309590003512822"	"0"	"0"	"0"
"1385"	"MMP1345"	""	"undecaprenyl pyrophospahte synthetase related protein (Di-trans-poly-cis-decaprenylcistransferase)"	"795"	"0"	"0.0515983339188036"	"0"	"0"	"0"
"1386"	"MMP1346"	""	"Basic helix-loop-helix dimerization domain bHLH"	"732"	"0"	"0.047509409344106"	"0"	"0"	"0"
"1387"	"MMP1347"	"HMmB"	"archaeal histone B"	"201"	"0"	"0.0130456165002258"	"0"	"0"	"0"
"1388"	"MMP1348"	""	"Conserved hypothetical protein"	"1083"	"0"	"0.0702905605459929"	"0"	"0"	"0"
"1389"	"MMP1349"	""	"NAD+ synthase related protein"	"777"	"0"	"0.0504300697546043"	"0"	"0"	"0"
"1390"	"MMP1350"	""	"conserved hypothetical protein"	"1314"	"0"	"0.0852832839865509"	"0"	"0"	"0"
"1391"	"MMP1351"	""	""	"486"	"0"	"0.0315431324333818"	"0"	"0"	"0"
"1392"	"MMP1352"	""	"NAD binding site:TonB-dependent receptor protein:Thiamine biosynthesis Thi4 protein"	"789"	"0"	"0.0512089125307372"	"0"	"0"	"0"
"1393"	"MMP1353"	""	"conserved hypothetical protein"	"975"	"0"	"0.0632809755607969"	"0"	"0"	"0"
"1394"	"MMP1354"	""	"Thiamine biosynthesis protein:THUMP domain"	"1152"	"0"	"0.074768906508757"	"0"	"0"	"0"
"1395"	"MMP1355"	""	"Bacterial transferase hexapeptide repeat"	"681"	"0"	"0.0441993275455412"	"0"	"0"	"0"
"1396"	"MMP1356"	""	"conserved hypothetical protein"	"945"	"0"	"0.0613338686204647"	"0"	"0"	"0"
"1397"	"MMP1357"	""	"ThiamineS"	"255"	"0"	"0.0165504089928238"	"0"	"0"	"0"
"1398"	"MMP1358"	""	"ferredoxin"	"399"	"0"	"0.0258965223064184"	"0"	"0"	"0"
"1399"	"MMP1359"	""	"conserved hypothetical protein"	"1542"	"0"	"0.100081296733076"	"0"	"0"	"0"
"1400"	"MMP1360"	"rpoH"	"RNA polymerase H/23 kD subunit"	"237"	"0"	"0.0153821448286245"	"0"	"0"	"0"
"1404"	"MMP1364"	"rpoA2"	"RNA polymerase, A/beta'/A' subunit"	"1161"	"0"	"0.0753530385908566"	"0"	"0"	"0"
"1405"	"MMP1365"	""	"Ribosomal protein L30E"	"303"	"0"	"0.0196657800973553"	"0"	"0"	"0"
"1406"	"MMP1366"	""	"KH domain:KH domain, type 1"	"522"	"0"	"0.0338796607617805"	"0"	"0"	"0"
"1407"	"MMP1367"	"rpsL"	"SSU ribosomal protein S12"	"444"	"0"	"0.0288171827169167"	"0"	"0"	"0"
"1408"	"MMP1368"	""	"SSU ribosomal protein S7P"	"567"	"0"	"0.0368003211722788"	"0"	"0"	"0"
"1409"	"MMP1369"	"aEF-2"	"translation elongation factor EF-2"	"2184"	"0"	"0.141749385256185"	"0"	"0"	"0"
"1410"	"MMP1370"	"aEF-1 alpha"	"translation elongation factor EF-1, subunit alpha"	"1287"	"0"	"0.0835308877402519"	"0"	"0"	"0"
"1411"	"MMP1371"	"rpsJ"	"SSU ribosomal protein S10"	"309"	"0"	"0.0200552014854218"	"0"	"0"	"0"
"1412"	"MMP1372"	"manB"	"Phosphoglucomutase/phosphomannomutase"	"1314"	"0"	"0.0852832839865509"	"0"	"0"	"0"
"1413"	"MMP1373"	""	"conserved hypothetical archaeal protein"	"1086"	"0"	"0.0704852712400261"	"0"	"0"	"0"
"1414"	"MMP1374"	"RNase HII"	"Ribonuclease HII"	"729"	"0"	"0.0473146986500728"	"0"	"0"	"0"
"1415"	"MMP1375"	""	"SAM (and some other nucleotide) binding motif"	"879"	"0"	"0.0570502333517338"	"0"	"0"	"0"
"1416"	"MMP1376"	""	"conserved hypothetical protein"	"243"	"0"	"0.0157715662166909"	"0"	"0"	"0"
"1417"	"MMP1377"	""	"conserved hypothetical protein"	"1068"	"0"	"0.0693170070758268"	"0"	"0"	"0"
"1418"	"MMP1378"	""	"hypothetical protein"	"177"	"0"	"0.0114879309479601"	"0"	"0"	"0"
"1419"	"MMP1379"	"thyA"	"Thymidylate synthase"	"639"	"0"	"0.0414733778290761"	"0"	"0"	"0"
"1420"	"MMP1380"	""	"Chlorohydrolase"	"1119"	"0"	"0.0726270888743915"	"0"	"0"	"0"
"1421"	"MMP1381"	""	"Beta-lactamase-like:ATP/GTP-binding site motif A (P-loop)"	"1269"	"0"	"0.0823626235760526"	"0"	"0"	"0"
"1422"	"MMP1382"	"fruA"	"coenzyme F420-reducing hydrogenase subunit alpha"	"1245"	"0"	"0.0808049380237868"	"0"	"0"	"0"
"1423"	"MMP1383"	"fruD"	"coenzyme F420-reducing hydrogenase delta subunit"	"591"	"0"	"0.0383580067245446"	"0"	"0"	"0"
"1424"	"MMP1384"	"fruG"	"coenzyme F420-reducing hydrogenase subunit gamma"	"687"	"0"	"0.0445887489336077"	"0"	"0"	"0"
"1425"	"MMP1385"	"fruB"	"coenzyme F420-reducing hydrogenase subunit beta"	"849"	"0"	"0.0551031264114016"	"0"	"0"	"0"
"1426"	"MMP1386"	""	"Conserved hypothetical protein 341"	"1008"	"0"	"0.0654227931951623"	"0"	"0"	"0"
"1427"	"MMP1387"	""	"Protein of unknown function DUF52"	"855"	"0"	"0.0554925477994681"	"0"	"0"	"0"
"1428"	"MMP1388"	""	"Redox-active disulfide protein 2"	"246"	"0"	"0.0159662769107241"	"0"	"0"	"0"
"1429"	"MMP1389"	""	"conserved hypothetical protein"	"1149"	"0"	"0.0745741958147237"	"0"	"0"	"0"
"1430"	"MMP1390"	""	"conserved hypothetical archaeal protein"	"171"	"0"	"0.0110985095598936"	"0"	"0"	"0"
"1431"	"MMP1391"	"asd"	"Aspartate-semialdehyde dehydrogenase"	"1047"	"0"	"0.0679540322175942"	"0"	"0"	"0"
"1432"	"MMP1392"	""	"Protein of unknown function UPF0027"	"1443"	"0"	"0.0936558438299794"	"0"	"0"	"0"
"1433"	"MMP1393"	""	"conserved hypothetical protein"	"417"	"0"	"0.0270647864706178"	"0"	"0"	"0"
"1434"	"MMP1394"	"aroD"	"3-dehydroquinate dehydratase (Type I DHQase)"	"657"	"0"	"0.0426416419932755"	"0"	"0"	"0"
"1435"	"MMP1395"	""	"Helix-hairpin-helix motif:DEAD/DEAH box helicase:Helicase, C-terminal:Helix-hairpin-helix DNA-binding, class 1:ERCC4 domain"	"2259"	"0"	"0.146617152607016"	"0"	"0"	"0"
"1436"	"MMP1396"	""	"Aminotransferase (subgroup I)"	"1305"	"0"	"0.0846991519044512"	"0"	"0"	"0"
"1437"	"MMP1397"	"smc1"	"structural maintenance of chromosome protein"	"3570"	"0"	"0.231705725899533"	"0"	"0"	"0"
"1438"	"MMP1398"	"dapE"	"Succinyl-diaminopimelate desuccinylase"	"1248"	"0"	"0.08099964871782"	"0"	"0"	"0"
"1439"	"MMP1399"	""	"Aspartate/glutamate/uridylate kinase"	"639"	"0"	"0.0414733778290761"	"0"	"0"	"0"
"1440"	"MMP1400"	""	"M. jannaschii predicted coding region MJ0458.1"	"165"	"0"	"0.0107090881718272"	"0"	"0"	"0"
"1441"	"MMP1401"	"aEF-1 beta"	"translation elongation factor aEF-1 beta"	"270"	"0"	"0.0175239624629899"	"0"	"0"	"0"
"1442"	"MMP1402"	""	"hypothetical protein"	"210"	"0"	"0.0136297485823255"	"0"	"0"	"0"
"1443"	"MMP1403"	"rplV"	"LSU ribosomal protein L22P"	"462"	"0"	"0.0299854468811161"	"0"	"0"	"0"
"1444"	"MMP1404"	"rpsC"	"SSU ribosomal protein S3P"	"636"	"0"	"0.0412786671350429"	"0"	"0"	"0"
"1445"	"MMP1405"	"rpmC"	"LSU ribosomal protein L29P"	"216"	"0"	"0.0140191699703919"	"0"	"0"	"0"
"1446"	"MMP1406"	""	"Protein translation factor SUI1 homolog"	"309"	"0"	"0.0200552014854218"	"0"	"0"	"0"
"1447"	"MMP1407"	""	"Protein of unknown function UPF0086"	"291"	"0"	"0.0188869373212225"	"0"	"0"	"0"
"1448"	"MMP1408"	"rpsQ"	"SSU ribosomal protein S17P"	"330"	"0"	"0.0214181763436543"	"0"	"0"	"0"
"1449"	"MMP1409"	"rplN"	"LSU ribosomal protein L14P"	"399"	"0"	"0.0258965223064184"	"0"	"0"	"0"
"1450"	"MMP1410"	"rplX"	"LSU ribosomal protein L24P"	"360"	"0"	"0.0233652832839866"	"0"	"0"	"0"
"1451"	"MMP1411"	""	"SSU ribosomal protein S4E"	"735"	"0"	"0.0477041200381392"	"0"	"0"	"0"
"1452"	"MMP1412"	"rplE"	"LSU ribosomal protein L5P"	"546"	"0"	"0.0354373463140463"	"0"	"0"	"0"
"1453"	"MMP1413"	"rpsN"	"SSU ribosomal protein S14P"	"162"	"0"	"0.0105143774777939"	"0"	"0"	"0"
"1454"	"MMP1414"	"rpsH"	"SSU ribosomal protein S8P"	"393"	"0"	"0.025507100918352"	"0"	"0"	"0"
"1455"	"MMP1415"	"rplF"	"LSU ribosomal protein L6P"	"549"	"0"	"0.0356320570080795"	"0"	"0"	"0"
"1456"	"MMP1416"	""	"LSU ribosomal protein L32E"	"408"	"0"	"0.0264806543885181"	"0"	"0"	"0"
"1457"	"MMP1417"	""	"LSU ribosomal protein L19E"	"450"	"0"	"0.0292066041049832"	"0"	"0"	"0"
"1458"	"MMP1418"	""	"LSU ribosomal protein L18P"	"582"	"0"	"0.0377738746424449"	"0"	"0"	"0"
"1459"	"MMP1419"	"rpsE"	"SSU ribosomal protein S5P"	"678"	"0"	"0.044004616851508"	"0"	"0"	"0"
"1460"	"MMP1420"	"rpmD"	"LSU ribosomal protein L30P"	"465"	"0"	"0.0301801575751493"	"0"	"0"	"0"
"1461"	"MMP1421"	"rplO"	"LSU ribosomal protein L15"	"432"	"0"	"0.0280383399407839"	"0"	"0"	"0"
"1462"	"MMP1422"	"secY"	"Aldehyde dehydrogenase:SecY protein"	"1329"	"0"	"0.086256837456717"	"0"	"0"	"0"
"1463"	"MMP1423"	""	"putative glycosyl transferase, family 4:Aldehyde dehydrogenase"	"900"	"0"	"0.0584132082099664"	"0"	"0"	"0"
"1464"	"MMP1424"	""	"Oligosaccharyl transferase, STT3 subunit"	"2559"	"0"	"0.166088222010338"	"0"	"0"	"0"
"1465"	"MMP1425"	""	"Protein of unknown function DUF127"	"540"	"0"	"0.0350479249259798"	"0"	"0"	"0"
"1466"	"MMP1426"	"dcd"	"Bifunctional dCTP deaminase/dUTP diphosphatase"	"621"	"0"	"0.0403051136648768"	"0"	"0"	"0"
"1467"	"MMP1427"	""	"Conserved Hypothetical Protein"	"1377"	"0"	"0.0893722085612486"	"0"	"0"	"0"
"1468"	"MMP1428"	""	"hypothetical protein"	"162"	"0"	"0.0105143774777939"	"0"	"0"	"0"
"1469"	"MMP1429"	"rpm"	"Transcription factor TFIIS:DNA-directed RNA polymerase, M/15 kDa subunit"	"318"	"0"	"0.0206393335675215"	"0"	"0"	"0"
"1470"	"MMP1430"	""	"putative TRK system cation (K+) uptake protein"	"1437"	"0"	"0.093266422441913"	"0"	"0"	"0"
"1471"	"MMP1431"	"2pgk"	"2-phosphoglycerate kinase"	"939"	"0"	"0.0609444472323983"	"0"	"0"	"0"
"1472"	"MMP1432"	"purA"	"Adenylosuccinate synthase"	"1017"	"0"	"0.066006925277262"	"0"	"0"	"0"
"1473"	"MMP1433"	""	"Ribosomal protein L11"	"480"	"0"	"0.0311537110453154"	"0"	"0"	"0"
"1474"	"MMP1434"	""	"LSU ribosomal protein L24A"	"441"	"0"	"0.0286224720228835"	"0"	"0"	"0"
"1475"	"MMP1435"	""	"protein translocase subunit SecE related protein"	"240"	"0"	"0.0155768555226577"	"0"	"0"	"0"
"1476"	"MMP1436"	"ftsZ1"	"Cell division protein FtsZ"	"1083"	"0"	"0.0702905605459929"	"0"	"0"	"0"
"1477"	"MMP1437"	"top6A"	"DNA topoisomerase VI A"	"1260"	"0"	"0.0817784914939529"	"0"	"0"	"0"
"1478"	"MMP1438"	""	""	"1164"	"0"	"0.0755477492848898"	"0"	"0"	"0"
"1479"	"MMP1439"	""	"2,3-bisphosphoglycerate-independent phosphoglycerate mutase 1"	"1221"	"0"	"0.079247252471521"	"0"	"0"	"0"
"1480"	"MMP1440"	""	"conserved hypothetical protein"	"942"	"0"	"0.0611391579264315"	"0"	"0"	"0"
"1481"	"MMP1441"	"mobB"	"ATP/GTP-binding site motif A (P-loop):Molybdopterin-guanine dinucleotide biosynthesis protein"	"690"	"0"	"0.0447834596276409"	"0"	"0"	"0"
"1482"	"MMP1442"	""	"ArsR family transcriptional regulator"	"288"	"0"	"0.0186922266271892"	"0"	"0"	"0"
"1483"	"MMP1443"	""	"GTP1/OBG family:ATP/GTP-binding site motif A (P-loop):TGS domain:Small GTP-binding protein domain"	"1125"	"0"	"0.073016510262458"	"0"	"0"	"0"
"1484"	"MMP1444"	""	"Metallopeptidase family M24:Methionine aminopeptidase:Methionine aminopeptidase, subfamily 2"	"888"	"0"	"0.0576343654338335"	"0"	"0"	"0"
"1485"	"MMP1445"	"guaA"	"GMP synthase (glutamine-hydrolyzing)"	"570"	"0"	"0.036995031866312"	"0"	"0"	"0"
"1486"	"MMP1446"	""	"Zn-finger, ZPR1 type:Zn-finger, ZPR1-related type"	"573"	"0"	"0.0371897425603453"	"0"	"0"	"0"
"1487"	"MMP1447"	""	"Cro repressor family Helix-turn-helix motif containing protein"	"639"	"0"	"0.0414733778290761"	"0"	"0"	"0"
"1488"	"MMP1448"	"ehaA"	"conserved hypothetical protein"	"267"	"0"	"0.0173292517689567"	"0"	"0"	"0"
"1489"	"MMP1449"	"ehaB"	"conserved hypothetical protein"	"492"	"0"	"0.0319325538214483"	"0"	"0"	"0"
"1490"	"MMP1450"	"ehaC"	"conserved hypothetical protein"	"267"	"0"	"0.0173292517689567"	"0"	"0"	"0"
"1491"	"MMP1451"	"ehaD"	"conserved hypothetical protein"	"279"	"0"	"0.0181080945450896"	"0"	"0"	"0"
"1492"	"MMP1452"	"ehaE"	"conserved hypothetical protein"	"255"	"0"	"0.0165504089928238"	"0"	"0"	"0"
"1493"	"MMP1453"	"ehaF"	"conserved hypothetical protein"	"474"	"0"	"0.030764289657249"	"0"	"0"	"0"
"1494"	"MMP1454"	"ehaG"	"conserved hypothetical protein"	"687"	"0"	"0.0445887489336077"	"0"	"0"	"0"
"1495"	"MMP1455"	"ehaH"	"putative transmembrane subunit of a hydrogenase"	"663"	"0"	"0.0430310633813419"	"0"	"0"	"0"
"1496"	"MMP1456"	"ehaI"	"conserved hypothetical protein"	"210"	"0"	"0.0136297485823255"	"0"	"0"	"0"
"1497"	"MMP1457"	"ehaJ"	"energy conserving hydrogenase A integral membrane subunit"	"879"	"0"	"0.0570502333517338"	"0"	"0"	"0"
"1498"	"MMP1458"	"ehaK"	"conserved hypothetical protein"	"252"	"0"	"0.0163556982987906"	"0"	"0"	"0"
"1499"	"MMP1459"	"ehaL"	"conserved hypothetical protein"	"300"	"0"	"0.0194710694033221"	"0"	"0"	"0"
"1500"	"MMP1460"	"ehaM"	"conserved hypothetical protein"	"411"	"0"	"0.0266753650825513"	"0"	"0"	"0"
"1501"	"MMP1461"	"ehaN"	"energy conserving hydrogenase A small subunit"	"471"	"0"	"0.0305695789632157"	"0"	"0"	"0"
"1502"	"MMP1462"	"ehaO"	"energy conserving hydrogenase A large subunit"	"1128"	"0"	"0.0732112209564912"	"0"	"0"	"0"
"1503"	"MMP1463"	"ehaP"	"polyferredoxin"	"1182"	"0"	"0.0767160134490892"	"0"	"0"	"0"
"1504"	"MMP1464"	"ehaQ"	"conserved hypothetical protein"	"486"	"0"	"0.0315431324333818"	"0"	"0"	"0"
"1505"	"MMP1465"	"ehaR"	"conserved hypothetical protein"	"759"	"0"	"0.049261805590405"	"0"	"0"	"0"
"1506"	"MMP1466"	"ehaS"	"conserved hypothetical protein"	"642"	"0"	"0.0416680885231093"	"0"	"0"	"0"
"1507"	"MMP1467"	"ehaT"	"conserved hypothetical protein"	"396"	"0"	"0.0257018116123852"	"0"	"0"	"0"
"1508"	"MMP1468"	""	"conserved hypothetical protein"	"1191"	"0"	"0.0773001455311888"	"0"	"0"	"0"
"1509"	"MMP1469"	"ehbA"	"conserved hypothetical protein"	"303"	"0"	"0.0196657800973553"	"0"	"0"	"0"
"1510"	"MMP1470"	"pdfA"	"Prefoldin alpha subunit (GimC alpha subunit)."	"435"	"0"	"0.0282330506348171"	"0"	"0"	"0"
"1511"	"RNA_27"	"tRNA-Val2"	"tRNA-Val"	"77"	"0"	"0.00499757448018601"	"0"	"0"	"0"
"1512"	"MMP1471"	""	"conserved hypothetical protein"	"1050"	"0"	"0.0681487429116274"	"0"	"0"	"0"
"1513"	"MMP1472"	""	"conserved hypothetical protein"	"672"	"0"	"0.0436151954634416"	"0"	"0"	"0"
"1514"	"MMP1473"	""	"conserved hypothetical protein"	"381"	"0"	"0.0247282581422191"	"0"	"0"	"0"
"1515"	"MMP1474"	"ileS"	"Isoleucyl-tRNA synthetase"	"3105"	"0"	"0.201525568324384"	"0"	"0"	"0"
"1516"	"MMP1475"	""	"hypothetical protein"	"834"	"0"	"0.0541295729412355"	"0"	"0"	"0"
"1517"	"MMP1476"	""	"conserved hypothetical archaeal protein"	"738"	"0"	"0.0478988307321724"	"0"	"0"	"0"
"1518"	"MMP1477"	"cbiA"	"Cobyrinic acid a,c-diamide synthase"	"396"	"0"	"0.0257018116123852"	"0"	"0"	"0"
"1519"	"MMP1478"	"cbiA"	"Cobyrinic acid a,c-diamide synthase:Cobyrinic acid a,c-diamide synthase CbiA"	"1050"	"0"	"0.0681487429116274"	"0"	"0"	"0"
"1521"	"MMP1480"	""	"aconitase Family"	"1257"	"0"	"0.0815837807999197"	"0"	"0"	"0"
"1522"	"MMP1481"	"cbiM"	"Cobalamin biosynthesis protein"	"678"	"0"	"0.044004616851508"	"0"	"0"	"0"
"1523"	"MMP1482"	""	"conserved hypothetical protein"	"297"	"0"	"0.0192763587092889"	"0"	"0"	"0"
"1524"	"MMP1483"	"cbiQ"	"Cobalt transport protein Q"	"774"	"0"	"0.0502353590605711"	"0"	"0"	"0"
"1525"	"MMP1484"	"cbiO"	"cobalt transport protein O"	"837"	"0"	"0.0543242836352687"	"0"	"0"	"0"
"1526"	"MMP1485"	"moaB"	"Molybdenum cofactor biosynthesis protein"	"486"	"0"	"0.0315431324333818"	"0"	"0"	"0"
"1527"	"MMP1486"	""	"putative mechanosensitive ion channel"	"804"	"0"	"0.0521824660009033"	"0"	"0"	"0"
"1528"	"MMP1487"	"gapN"	"Aldehyde dehydrogenase"	"1398"	"0"	"0.0907351834194811"	"0"	"0"	"0"
"1529"	"MMP1488"	""	"Modulator of DNA gyrase"	"1377"	"0"	"0.0893722085612486"	"0"	"0"	"0"
"1530"	"MMP1489"	""	"inositol monophosphate related protein"	"1701"	"0"	"0.110400963516836"	"0"	"0"	"0"
"1531"	"MMP1490"	""	"ATP/GTP-binding site motif A (P-loop)"	"768"	"0"	"0.0498459376725046"	"0"	"0"	"0"
"1532"	"MMP1491"	"trzA"	"Chlorohydrolase"	"1269"	"0"	"0.0823626235760526"	"0"	"0"	"0"
"1533"	"MMP1492"	"pyrE"	"Orotate phosphoribosyltransferase"	"558"	"0"	"0.0362161890901792"	"0"	"0"	"0"
"1534"	"MMP1493"	""	"conserved hypothetical protein"	"1344"	"0"	"0.0872303909268831"	"0"	"0"	"0"
"1535"	"MMP1494"	""	""	"615"	"0"	"0.0399156922768104"	"0"	"0"	"0"
"1536"	"MMP1495"	""	"conserved hypothetical protein"	"999"	"0"	"0.0648386611130627"	"0"	"0"	"0"
"1537"	"MMP1496"	""	"Phenylalanyl-tRNA synthetase alpha subunit"	"1503"	"0"	"0.0975500577106438"	"0"	"0"	"0"
"1538"	"MMP1497"	""	"conserved hypothetical protein"	"480"	"0"	"0.0311537110453154"	"0"	"0"	"0"
"1540"	"MMP1499"	""	"conserved hypothetical archaeal protein"	"513"	"0"	"0.0332955286796808"	"0"	"0"	"0"
"1541"	"MMP1500"	"ftsz2"	"Cell division protein FtsZ2"	"1098"	"0"	"0.071264114016159"	"0"	"0"	"0"
"1542"	"RNA_49"	"SRP RNA"	"signal recognition particle 7S RNA"	"307"	"0"	"0.0199253943560663"	"0"	"0"	"0"
"1543"	"MMP1501"	""	"Protein of unknown function UPF0025:Metallo-phosphoesterase:Serine/threonine-specific protein phosphatase"	"492"	"0"	"0.0319325538214483"	"0"	"0"	"0"
"1544"	"MMP1502"	"porF"	"conserved archaeal protein, pyruvate oxidoreductase-associated"	"417"	"0"	"0.0270647864706178"	"0"	"0"	"0"
"1545"	"MMP1503"	"porE"	"conserved archaeal protein, pyruvate oxidoreductase-associated"	"504"	"0"	"0.0327113965975812"	"0"	"0"	"0"
"1546"	"MMP1504"	"porB"	"pyruvate oxidoreductase (synthase) subunit beta"	"897"	"0"	"0.0582184975159332"	"0"	"0"	"0"
