"locus"	"symbol"	"name"	"Length"	"observed"	"expected"	"Gscore"	"Nframeshift"	"Nsynonymous"
"2712"	"DVU_2645"	""	"Na+/H+ antiporter family protein"	"1401"	"0"	"0.0524215437565876"	"0"	"0"	"0"
"2713"	"DVU_2646"	""	"D-cysteine desulfhydrase"	"999"	"0"	"0.0373798159977381"	"0"	"0"	"0"
"2714"	"DVU_2647"	""	"L-PSP family endoribonuclease"	"390"	"0"	"0.0145927209600779"	"0"	"0"	"0"
"2715"	"DVU_2648"	""	"hypothetical protein"	"327"	"0"	"0.0122354352665269"	"0"	"0"	"0"
"2716"	"DVU_2649"	""	"hypothetical protein"	"261"	"0"	"0.00976589787328292"	"0"	"0"	"0"
"2717"	"DVU_2650"	""	"hypothetical protein"	"606"	"0"	"0.0226748433379672"	"0"	"0"	"0"
"2718"	"DVU_2651"	""	"hypothetical protein"	"177"	"0"	"0.00662285028188152"	"0"	"0"	"0"
"2719"	"DVU_2652"	""	"hypothetical protein"	"582"	"0"	"0.021776829740424"	"0"	"0"	"0"
"2720"	"DVU_2653"	""	"hypothetical protein"	"201"	"0"	"0.00752086387942478"	"0"	"0"	"0"
"2721"	"DVU_2654"	""	"hypothetical protein"	"258"	"0"	"0.00965364617359001"	"0"	"0"	"0"
"2722"	"DVU_2655"	""	"D-alanyl-D-alanine carboxypeptidase"	"1326"	"0"	"0.0496152512642649"	"0"	"0"	"0"
"2723"	"DVU_2656"	""	"hypothetical protein"	"225"	"0"	"0.00841887747696803"	"0"	"0"	"0"
"2724"	"DVU_2657"	""	"6-carboxytetrahydropterin synthase QueD"	"363"	"0"	"0.0135824556628418"	"0"	"0"	"0"
"2725"	"DVU_2658"	""	"7-carboxy-7-deazaguanine synthase"	"651"	"0"	"0.0243586188333608"	"0"	"0"	"0"
"2726"	"DVU_2659"	""	"exsB protein"	"729"	"0"	"0.0272771630253764"	"0"	"0"	"0"
"2727"	"DVU_2660"	""	"hypothetical protein"	"162"	"0"	"0.00606159178341698"	"0"	"0"	"0"
"2728"	"DVU_2661"	""	"twin-arginine translocation pathway signal sequence domain-containing protein"	"1566"	"0"	"0.0585953872396975"	"0"	"0"	"0"
"2729"	"DVU_2662"	""	"hypothetical protein"	"765"	"0"	"0.0286241834216913"	"0"	"0"	"0"
"2730"	"DVU_2663"	""	"hypothetical protein"	"477"	"0"	"0.0178480202511722"	"0"	"0"	"0"
"2731"	"DVU_2664"	""	"phosphate ABC transporter ATP-binding protein"	"867"	"0"	"0.0324407412112502"	"0"	"0"	"0"
"2732"	"DVU_2665"	""	"phosphate ABC transporter permease"	"885"	"0"	"0.0331142514094076"	"0"	"0"	"0"
"2733"	"DVU_2666"	""	"phosphate ABC transporter permease"	"876"	"0"	"0.0327774963103289"	"0"	"0"	"0"
"2734"	"DVU_2667"	""	"phosphate ABC transporter substrate-binding protein"	"879"	"0"	"0.0328897480100218"	"0"	"0"	"0"
"2735"	"DVU_2668"	"glmU"	"bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase"	"1368"	"0"	"0.0511867750599656"	"0"	"0"	"0"
"2736"	"DVU_2669"	""	"hypothetical protein"	"237"	"0"	"0.00886788427573966"	"0"	"0"	"0"
"2737"	"DVU_2670"	""	"hypothetical protein"	"264"	"0"	"0.00987814957297583"	"0"	"0"	"0"
"2738"	"DVU_2671"	""	"phosphodiesterase"	"1560"	"0"	"0.0583708838403117"	"0"	"0"	"0"
"2739"	"DVU_2672"	""	"hypothetical protein"	"624"	"0"	"0.0233483535361247"	"0"	"0"	"0"
"2740"	"DVU_2673"	""	"anaerobic glycerol-3-phosphate dehydrogenase subunit A, truncation"	"1170"	"0"	"0.0437781628802338"	"0"	"0"	"0"
"2741"	"DVU_2674"	""	"succinate dehydrogenase and fumarate reductase iron-sulfur protein"	"720"	"0"	"0.0269404079262977"	"0"	"0"	"0"
"2742"	"DVU_2675"	""	"LuxR family transcriptional regulator"	"684"	"0"	"0.0255933875299828"	"0"	"0"	"0"
"2743"	"DVU_2676"	""	"hypothetical protein"	"267"	"0"	"0.00999040127266873"	"0"	"0"	"0"
"2744"	"DVU_2677"	""	"sensor histidine kinase/response regulator"	"1464"	"0"	"0.0547788294501387"	"0"	"0"	"0"
"2745"	"DVU_2678"	""	"RNA pseudouridine synthase"	"1203"	"0"	"0.0450129315768557"	"0"	"0"	"0"
"2746"	"DVU_2679"	""	"sensory box histidine kinase/response regulator"	"3018"	"0"	"0.112925209891065"	"0"	"0"	"0"
"2747"	"DVU_2680"	""	"flavodoxin"	"447"	"0"	"0.0167255032542432"	"0"	"0"	"0"
"2748"	"DVU_2681"	""	"hypothetical protein"	"183"	"0"	"0.00684735368126733"	"0"	"0"	"0"
"2749"	"DVU_2682"	""	"DedA family protein"	"642"	"0"	"0.0240218637342821"	"0"	"0"	"0"
"2750"	"DVU_2683"	""	"L-lactate permease"	"1551"	"0"	"0.058034128741233"	"0"	"0"	"0"
"2751"	"DVU_2684"	""	"hypothetical protein"	"873"	"0"	"0.032665244610636"	"0"	"0"	"0"
"2752"	"DVU_2685"	""	"hypothetical protein"	"234"	"0"	"0.00875563257604675"	"0"	"0"	"0"
"2753"	"DVU_2686"	""	"S24 family peptidase"	"783"	"0"	"0.0292976936198488"	"0"	"0"	"0"
"2754"	"DVU_2687"	""	"hypothetical protein"	"531"	"0"	"0.0198685508456446"	"0"	"0"	"0"
"2755"	"DVU_2688"	""	"bacteriophage transposase A protein"	"2043"	"0"	"0.0764434074908698"	"0"	"0"	"0"
"2756"	"DVU_2689"	""	"bacteriophage DNA transposition B protein"	"786"	"0"	"0.0294099453195417"	"0"	"0"	"0"
"2757"	"DVU_2690"	""	"hypothetical protein"	"588"	"0"	"0.0220013331398098"	"0"	"0"	"0"
"2758"	"DVU_2691"	""	"hypothetical protein"	"534"	"0"	"0.0199808025453375"	"0"	"0"	"0"
"2759"	"DVU_2692"	""	"hypothetical protein"	"237"	"0"	"0.00886788427573966"	"0"	"0"	"0"
"2760"	"DVU_2693"	""	"hypothetical protein"	"240"	"0"	"0.00898013597543257"	"0"	"0"	"0"
"2761"	"DVU_2694"	""	"hypothetical protein"	"435"	"0"	"0.0162764964554715"	"0"	"0"	"0"
"2762"	"DVU_2695"	""	"hypothetical protein"	"417"	"0"	"0.0156029862573141"	"0"	"0"	"0"
"2763"	"DVU_2696"	""	"hypothetical protein"	"489"	"0"	"0.0182970270499439"	"0"	"0"	"0"
"2764"	"DVU_2697"	""	"hypothetical protein"	"339"	"0"	"0.0126844420652985"	"0"	"0"	"0"
"2765"	"DVU_2698"	""	"lipoprotein"	"363"	"0"	"0.0135824556628418"	"0"	"0"	"0"
"2766"	"DVU_2699"	""	"transglycosylase"	"648"	"0"	"0.0242463671336679"	"0"	"0"	"0"
"2767"	"DVU_2700"	""	"hypothetical protein"	"420"	"0"	"0.015715237957007"	"0"	"0"	"0"
"2768"	"DVU_2701"	""	"hypothetical protein"	"219"	"0"	"0.00819437407758222"	"0"	"0"	"0"
"2769"	"DVU_2702"	""	"hypothetical protein"	"282"	"0"	"0.0105516597711333"	"0"	"0"	"0"
"2770"	"DVU_2703"	""	"hypothetical protein"	"216"	"0"	"0.00808212237788931"	"0"	"0"	"0"
"2771"	"DVU_2704"	""	"hypothetical protein"	"519"	"0"	"0.0194195440468729"	"0"	"0"	"0"
"2772"	"DVU_2705"	""	"phage protein"	"1677"	"0"	"0.0627487001283351"	"0"	"0"	"0"
"2773"	"DVU_2706"	""	"hypothetical protein"	"1719"	"0"	"0.0643202239240358"	"0"	"0"	"0"
"2774"	"DVU_2707"	""	"virion morphogenesis protein"	"1251"	"0"	"0.0468089587719423"	"0"	"0"	"0"
"2775"	"DVU_2708"	""	"virion morphogenesis protein"	"489"	"0"	"0.0182970270499439"	"0"	"0"	"0"
"2776"	"DVU_4026"	""	"hypothetical protein"	"537"	"0"	"0.0200930542450304"	"0"	"0"	"0"
"2777"	"DVU_2710"	""	"hypothetical protein"	"1161"	"0"	"0.0434414077811551"	"0"	"0"	"0"
"2778"	"DVU_2711"	""	"major head subunit"	"930"	"0"	"0.0347980269048012"	"0"	"0"	"0"
"2779"	"DVU_2712"	""	"hypothetical protein"	"330"	"0"	"0.0123476869662198"	"0"	"0"	"0"
"2780"	"DVU_2713"	""	"hypothetical protein"	"432"	"0"	"0.0161642447557786"	"0"	"0"	"0"
"2781"	"DVU_2714"	""	"hypothetical protein"	"630"	"0"	"0.0235728569355105"	"0"	"0"	"0"
"2782"	"DVU_2715"	""	"hypothetical protein"	"186"	"0"	"0.00695960538096024"	"0"	"0"	"0"
"2783"	"DVU_2716"	""	"tail sheath protein"	"1422"	"0"	"0.053207305654438"	"0"	"0"	"0"
"2784"	"DVU_2717"	""	"hypothetical protein"	"828"	"0"	"0.0309814691152424"	"0"	"0"	"0"
"2785"	"DVU_2718"	""	"hypothetical protein"	"153"	"0"	"0.00572483668433826"	"0"	"0"	"0"
"2786"	"DVU_2719"	""	"hypothetical protein"	"375"	"0"	"0.0140314624616134"	"0"	"0"	"0"
"2787"	"DVU_2720"	""	"hypothetical protein"	"330"	"0"	"0.0123476869662198"	"0"	"0"	"0"
"2788"	"DVU_2721"	""	"TP901 family phage tail tape measure protein"	"1941"	"0"	"0.0726268497013109"	"0"	"0"	"0"
"2789"	"DVU_2722"	""	"hypothetical protein"	"1341"	"0"	"0.0501765097627295"	"0"	"0"	"0"
"2790"	"DVU_2723"	""	"tail protein"	"1125"	"0"	"0.0420943873848402"	"0"	"0"	"0"
"2791"	"DVU_2724"	""	"phage baseplate assembly protein V"	"627"	"0"	"0.0234606052358176"	"0"	"0"	"0"
"2792"	"DVU_2725"	""	"hypothetical protein"	"450"	"0"	"0.0168377549539361"	"0"	"0"	"0"
"2793"	"DVU_2727"	""	"hypothetical protein"	"357"	"0"	"0.0133579522634559"	"0"	"0"	"0"
"2794"	"DVU_2728"	""	"tail protein"	"1062"	"0"	"0.0397371016912891"	"0"	"0"	"0"
"2795"	"DVU_2729"	""	"tail protein"	"594"	"0"	"0.0222258365391956"	"0"	"0"	"0"
"2796"	"DVU_2730"	""	"tail fiber protein"	"891"	"0"	"0.0333387548087934"	"0"	"0"	"0"
"2797"	"DVU_2731"	""	"tail fiber assembly protein"	"540"	"0"	"0.0202053059447233"	"0"	"0"	"0"
"2798"	"DVU_2732"	""	"hypothetical protein"	"201"	"0"	"0.00752086387942478"	"0"	"0"	"0"
"2799"	"DVU_2733"	""	"adenine specific DNA methyltransferase"	"750"	"0"	"0.0280629249232268"	"0"	"0"	"0"
"2800"	"DVU__tRNA-Leu-7"	""	"tRNA-Leu"	"87"	"0"	"0.00325529929109431"	"0"	"0"	"0"
"2801"	"DVU_4022"	""	"hypothetical protein"	"1071"	"0"	"0.0400738567903678"	"0"	"0"	"0"
"2802"	"DVU_2735"	"paaK-3"	"phenylacetate-coenzyme A ligase"	"1299"	"0"	"0.0486049859670288"	"0"	"0"	"0"
"2803"	"DVU_2736"	""	"hypothetical protein"	"510"	"0"	"0.0190827889477942"	"0"	"0"	"0"
"2804"	"DVU_2737"	""	"RNA methyltransferase"	"765"	"0"	"0.0286241834216913"	"0"	"0"	"0"
"2805"	"DVU_2738"	""	"methyl-accepting chemotaxis protein"	"2406"	"0"	"0.0900258631537115"	"0"	"0"	"0"
"2806"	"DVU_2739"	""	"pyruvate phosphate dikinase PEP/pyruvate binding subunit"	"3087"	"0"	"0.115506998984001"	"0"	"0"	"0"
"2807"	"DVU_2740"	"livF"	"ABC transporter ATP-binding protein"	"726"	"0"	"0.0271649113256835"	"0"	"0"	"0"
"2808"	"DVU_2741"	"livG"	"ABC transporter ATP-binding protein"	"768"	"0"	"0.0287364351213842"	"0"	"0"	"0"
"2809"	"DVU_2742"	"livM"	"high-affinity branched chain amino acid ABC transporter permease"	"1077"	"0"	"0.0402983601897537"	"0"	"0"	"0"
"2810"	"DVU_2743"	"livH"	"high-affinity branched-chain amino acid ABC ransporter, permease"	"921"	"0"	"0.0344612718057225"	"0"	"0"	"0"
"2811"	"DVU_2744"	""	"high-affinity branched-chain amino acid ABC transporter perisplasmic amino acid binding protein"	"1158"	"0"	"0.0433291560814621"	"0"	"0"	"0"
"2812"	"DVU_2745"	""	"hypothetical protein"	"99"	"0"	"0.00370430608986593"	"0"	"0"	"0"
"2813"	"DVU_2746"	""	"hypothetical protein"	"945"	"0"	"0.0353592854032657"	"0"	"0"	"0"
"2814"	"DVU_2747"	""	"hypothetical protein"	"3045"	"0"	"0.113935475188301"	"0"	"0"	"0"
"2815"	"DVU_2748"	"cobM"	"precorrin-4 C(11)-methyltransferase"	"774"	"0"	"0.02896093852077"	"0"	"0"	"0"
"2816"	"DVU_2749"	"cobL"	"precorrin-6Y C5,15-methyltransferase (decarboxylating)"	"1461"	"0"	"0.0546665777504458"	"0"	"0"	"0"
"2817"	"DVU_2750"	"cbiD"	"cobalamin biosynthesis protein CbiD"	"1170"	"0"	"0.0437781628802338"	"0"	"0"	"0"
"2818"	"DVU_2751"	""	"hypothetical protein"	"561"	"0"	"0.0209910678425736"	"0"	"0"	"0"
"2819"	"DVU_2752"	""	"rhodanese-like domain-containing protein"	"522"	"0"	"0.0195317957465658"	"0"	"0"	"0"
"2820"	"DVU_2753"	""	"hypothetical protein"	"828"	"0"	"0.0309814691152424"	"0"	"0"	"0"
"2821"	"DVU_2754"	"qor"	"quinone oxidoreductase"	"978"	"0"	"0.0365940540998877"	"0"	"0"	"0"
"2822"	"DVU_2755"	""	"hypothetical protein"	"843"	"0"	"0.0315427276137069"	"0"	"0"	"0"
"2823"	"DVU_2756"	""	"radical SAM domain-containing protein"	"1119"	"0"	"0.0418698839854543"	"0"	"0"	"0"
"2824"	"DVU_2757"	""	"radical SAM domain-containing protein"	"1128"	"0"	"0.0422066390845331"	"0"	"0"	"0"
"2825"	"DVU_2758"	""	"hypothetical protein"	"843"	"0"	"0.0315427276137069"	"0"	"0"	"0"
"2826"	"DVU_2759"	""	"hypothetical protein"	"147"	"0"	"0.00550033328495245"	"0"	"0"	"0"
"2827"	"DVU_2760"	""	"hypothetical protein"	"612"	"0"	"0.0228993467373531"	"0"	"0"	"0"
"2828"	"DVU_2761"	""	"hypothetical protein"	"186"	"0"	"0.00695960538096024"	"0"	"0"	"0"
"2829"	"DVU_2762"	""	"hypothetical protein"	"921"	"0"	"0.0344612718057225"	"0"	"0"	"0"
"2830"	"DVU_2763"	""	"TPR/GGDEF domain-containing protein"	"2676"	"0"	"0.100128516126073"	"0"	"0"	"0"
"2831"	"DVU_2764"	""	"nitroreductase"	"519"	"0"	"0.0194195440468729"	"0"	"0"	"0"
"2832"	"DVU_2765"	""	"metallo-beta-lactamase"	"627"	"0"	"0.0234606052358176"	"0"	"0"	"0"
"2833"	"DVU_2766"	""	"hypothetical protein"	"168"	"0"	"0.0062860951828028"	"0"	"0"	"0"
"2834"	"DVU_2767"	""	"iron-sulfur flavoprotein"	"615"	"0"	"0.023011598437046"	"0"	"0"	"0"
"2835"	"DVU_2768"	""	"comF family protein"	"897"	"0"	"0.0335632582081792"	"0"	"0"	"0"
"2836"	"DVU_2769"	""	"hypothetical protein"	"783"	"0"	"0.0292976936198488"	"0"	"0"	"0"
"2837"	"DVU_2770"	""	"response regulator"	"399"	"0"	"0.0149294760591566"	"0"	"0"	"0"
"2838"	"DVU_2771"	""	"hypothetical protein"	"966"	"0"	"0.0361450473011161"	"0"	"0"	"0"
"2839"	"DVU_2772"	""	"hypothetical protein"	"1323"	"0"	"0.049502999564572"	"0"	"0"	"0"
"2840"	"DVU_2773"	""	"hypothetical protein"	"867"	"0"	"0.0324407412112502"	"0"	"0"	"0"
"2841"	"DVU_2774"	""	"hypothetical protein"	"684"	"0"	"0.0255933875299828"	"0"	"0"	"0"
"2842"	"DVU_2775"	""	"hypothetical protein"	"276"	"0"	"0.0103271563717475"	"0"	"0"	"0"
"2844"	"DVU_2777"	""	"hypothetical protein"	"267"	"0"	"0.00999040127266873"	"0"	"0"	"0"
"2845"	"DVU_2778"	""	"hypothetical protein"	"273"	"0"	"0.0102149046720545"	"0"	"0"	"0"
"2846"	"DVU_2779"	""	"ABC transporter substrate-binding protein"	"1386"	"0"	"0.0518602852581231"	"0"	"0"	"0"
"2847"	"DVU_2780"	""	"hypothetical protein"	"876"	"0"	"0.0327774963103289"	"0"	"0"	"0"
"2848"	"DVU_2781"	""	"hypothetical protein"	"567"	"0"	"0.0212155712419594"	"0"	"0"	"0"
"2849"	"DVU_2782"	""	"hypothetical protein"	"165"	"0"	"0.00617384348310989"	"0"	"0"	"0"
"2850"	"DVU_2783"	""	"hypothetical protein"	"801"	"0"	"0.0299712038180062"	"0"	"0"	"0"
"2851"	"DVU_2784"	""	"FMN-dependent family dehydrogenase"	"1026"	"0"	"0.0383900812949742"	"0"	"0"	"0"
"2852"	"DVU_2785"	""	"GntR family transcriptional regulator"	"714"	"0"	"0.0267159045269119"	"0"	"0"	"0"
"2853"	"DVU_2786"	""	"hypothetical protein"	"99"	"0"	"0.00370430608986593"	"0"	"0"	"0"
"2854"	"DVU_2787"	""	"hypothetical protein"	"459"	"0"	"0.0171745100530148"	"0"	"0"	"0"
"2855"	"DVU_2788"	""	"ArsR family transcriptional regulator"	"363"	"0"	"0.0135824556628418"	"0"	"0"	"0"
"2856"	"DVU_2789"	""	"Gpr1/Fun34/YaaH family protein"	"552"	"0"	"0.0206543127434949"	"0"	"0"	"0"
"2857"	"DVU_2790"	""	"hypothetical protein"	"141"	"0"	"0.00527582988556663"	"0"	"0"	"0"
"2858"	"DVU_2791"	""	"cytochrome c family protein"	"780"	"0"	"0.0291854419201558"	"0"	"0"	"0"
"2859"	"DVU_2792"	""	"electron transport complex protein RnfC"	"1206"	"0"	"0.0451251832765487"	"0"	"0"	"0"
"2860"	"DVU_2793"	""	"electron transport complex protein RnfD"	"957"	"0"	"0.0358082922020374"	"0"	"0"	"0"
"2861"	"DVU_2794"	""	"electron transport complex protein RnfG"	"576"	"0"	"0.0215523263410382"	"0"	"0"	"0"
"2862"	"DVU_2795"	""	"electron transport complex protein RsxE"	"672"	"0"	"0.0251443807312112"	"0"	"0"	"0"
"2863"	"DVU_2796"	""	"electron transport complex protein RnfA"	"576"	"0"	"0.0215523263410382"	"0"	"0"	"0"
"2864"	"DVU_2797"	""	"ferredoxin"	"888"	"0"	"0.0332265031091005"	"0"	"0"	"0"
"2865"	"DVU_2798"	""	"ApbE family protein"	"1011"	"0"	"0.0378288227965097"	"0"	"0"	"0"
"2866"	"DVU_2799"	""	"MarR family transcriptional regulator"	"417"	"0"	"0.0156029862573141"	"0"	"0"	"0"
"2867"	"DVU_2800"	""	"heavy metal translocating P-type ATPase"	"1902"	"0"	"0.0711675776053031"	"0"	"0"	"0"
"2868"	"DVU_2801"	""	"hypothetical protein"	"1335"	"0"	"0.0499520063633437"	"0"	"0"	"0"
"2869"	"DVU_2802"	""	"GntR family transcriptional regulator"	"696"	"0"	"0.0260423943287545"	"0"	"0"	"0"
"2870"	"DVU_2803"	""	"hypothetical protein"	"1410"	"0"	"0.0527582988556663"	"0"	"0"	"0"
"2871"	"DVU_2804"	""	"metallo-beta-lactamase"	"1158"	"0"	"0.0433291560814621"	"0"	"0"	"0"
"2872"	"DVU_2805"	""	"P47K family cobalamin synthesis protein"	"1947"	"0"	"0.0728513531006967"	"0"	"0"	"0"
"2873"	"DVU_2806"	""	"MotA/TolQ/ExbB proton channel family protein"	"750"	"0"	"0.0280629249232268"	"0"	"0"	"0"
"2874"	"DVU_2807"	""	"biopolymer ExbD/TolR family transporter"	"411"	"0"	"0.0153784828579283"	"0"	"0"	"0"
"2875"	"DVU_2808"	""	"TonB domain-containing protein"	"510"	"0"	"0.0190827889477942"	"0"	"0"	"0"
"2876"	"DVU_2809"	""	"cytochrome c3"	"435"	"0"	"0.0162764964554715"	"0"	"0"	"0"
"2877"	"DVU_2810"	""	"formate dehydrogenase formation protein FdhE"	"948"	"0"	"0.0354715371029586"	"0"	"0"	"0"
"2878"	"DVU_2811"	""	"formate dehydrogenase subunit beta"	"660"	"0"	"0.0246953739324396"	"0"	"0"	"0"
"2879"	"DVU_2812"	"fdnG-3"	"formate dehydrogenase subunit alpha"	"3039"	"0"	"0.113710971788915"	"0"	"0"	"0"
"2880"	"DVU_2813"	""	"hypothetical protein"	"99"	"0"	"0.00370430608986593"	"0"	"0"	"0"
"2881"	"DVU_2814"	""	"hypothetical protein"	"174"	"0"	"0.00651059858218861"	"0"	"0"	"0"
"2882"	"DVU_2815"	""	"outer membrane efflux protein"	"1611"	"0"	"0.0602791627350911"	"0"	"0"	"0"
"2883"	"DVU_2816"	""	"multidrug resistance protein"	"3213"	"0"	"0.120221570371104"	"0"	"0"	"0"
"2884"	"DVU_2817"	""	"multidrug resistance protein"	"1254"	"0"	"0.0469212104716352"	"0"	"0"	"0"
"2885"	"DVU_2818"	""	"hypothetical protein"	"219"	"0"	"0.00819437407758222"	"0"	"0"	"0"
"2886"	"DVU_2819"	""	"TetR family transcriptional regulator"	"609"	"0"	"0.0227870950376601"	"0"	"0"	"0"
"2887"	"DVU_2820"	""	"amidohydrolase"	"837"	"0"	"0.0313182242143211"	"0"	"0"	"0"
"2888"	"DVU_2821"	""	"hypothetical protein"	"222"	"0"	"0.00830662577727513"	"0"	"0"	"0"
"2889"	"DVU_2822"	""	"TRAP dicarboxylate family transporter subunit DctP"	"1011"	"0"	"0.0378288227965097"	"0"	"0"	"0"
"2890"	"DVU_2823"	""	"TRAP transporter subunit DctMQ"	"1776"	"0"	"0.066453006218201"	"0"	"0"	"0"
"2891"	"DVU_2824"	""	"formate acetyltransferase"	"2487"	"0"	"0.09305665904542"	"0"	"0"	"0"
"2892"	"DVU_2825"	""	"pyruvate formate-lyase 1 activating enzyme"	"924"	"0"	"0.0345735235054154"	"0"	"0"	"0"
"2893"	"DVU_2826"	""	"hypothetical protein"	"357"	"0"	"0.0133579522634559"	"0"	"0"	"0"
"2894"	"DVU_2827"	""	"sigma-54 dependent transcriptional regulator"	"1422"	"0"	"0.053207305654438"	"0"	"0"	"0"
"2895"	"DVU_2828"	""	"phage integrase site specific recombinase"	"1185"	"0"	"0.0443394213786983"	"0"	"0"	"0"
"2896"	"DVU_2829"	""	"hypothetical protein"	"243"	"0"	"0.00909238767512548"	"0"	"0"	"0"
"2897"	"DVU_2830"	""	"hypothetical protein"	"366"	"0"	"0.0136947073625347"	"0"	"0"	"0"
"2898"	"DVU_2831"	""	"hypothetical protein"	"195"	"0"	"0.00729636048003896"	"0"	"0"	"0"
"2899"	"DVU_2832"	""	"transcriptional regulator cII"	"462"	"0"	"0.0172867617527077"	"0"	"0"	"0"
"2900"	"DVU_2833"	""	"hypothetical protein"	"330"	"0"	"0.0123476869662198"	"0"	"0"	"0"
"2901"	"DVU_2834"	""	"hypothetical protein"	"339"	"0"	"0.0126844420652985"	"0"	"0"	"0"
"2902"	"DVU_2835"	""	"transcriptional regulator"	"273"	"0"	"0.0102149046720545"	"0"	"0"	"0"
"2903"	"DVU_2836"	""	"hypothetical protein"	"447"	"0"	"0.0167255032542432"	"0"	"0"	"0"
"2904"	"DVU_2837"	""	"hypothetical protein"	"1074"	"0"	"0.0401861084900607"	"0"	"0"	"0"
"2905"	"DVU_2838"	""	"hypothetical protein"	"1338"	"0"	"0.0500642580630366"	"0"	"0"	"0"
"2906"	"DVU_2839"	""	"hypothetical protein"	"525"	"0"	"0.0196440474462587"	"0"	"0"	"0"
"2907"	"DVU_2840"	""	"hypothetical protein"	"702"	"0"	"0.0262668977281403"	"0"	"0"	"0"
"2908"	"DVU_2841"	""	"type II restriction endonuclease"	"1200"	"0"	"0.0449006798771628"	"0"	"0"	"0"
"2909"	"DVU_2842"	""	"type II DNA modification methyltransferase"	"1077"	"0"	"0.0402983601897537"	"0"	"0"	"0"
"2910"	"DVU_2843"	""	"DNA mismatch endonuclease Vsr"	"411"	"0"	"0.0153784828579283"	"0"	"0"	"0"
"2911"	"DVU_2844"	""	"hypothetical protein"	"864"	"0"	"0.0323284895115572"	"0"	"0"	"0"
"2912"	"DVU_2845"	""	"HIT family protein"	"429"	"0"	"0.0160519930560857"	"0"	"0"	"0"
"2913"	"DVU_2846"	""	"hypothetical protein"	"174"	"0"	"0.00651059858218861"	"0"	"0"	"0"
"2914"	"DVU_2847"	""	"hypothetical protein"	"330"	"0"	"0.0123476869662198"	"0"	"0"	"0"
"2915"	"DVU_2848"	""	"tail fiber assembly protein"	"540"	"0"	"0.0202053059447233"	"0"	"0"	"0"
"2916"	"DVU_2849"	""	"tail fiber protein"	"816"	"0"	"0.0305324623164707"	"0"	"0"	"0"
"2917"	"DVU_2850"	""	"tail protein"	"627"	"0"	"0.0234606052358176"	"0"	"0"	"0"
"2918"	"DVU_2851"	""	"tail protein"	"1062"	"0"	"0.0397371016912891"	"0"	"0"	"0"
"2919"	"DVU_2852"	""	"tail protein"	"477"	"0"	"0.0178480202511722"	"0"	"0"	"0"
"2920"	"DVU_2853"	""	"phage baseplate assembly protein V"	"639"	"0"	"0.0239096120345892"	"0"	"0"	"0"
"2921"	"DVU_2854"	""	"tail protein"	"1134"	"0"	"0.0424311424839189"	"0"	"0"	"0"
"2922"	"DVU_2855"	""	"tail/DNA circulation protein"	"1200"	"0"	"0.0449006798771628"	"0"	"0"	"0"
"2923"	"DVU_2856"	""	"hypothetical protein"	"1491"	"0"	"0.0557890947473748"	"0"	"0"	"0"
"2924"	"DVU_2857"	""	"hypothetical protein"	"261"	"0"	"0.00976589787328292"	"0"	"0"	"0"
"2925"	"DVU_2858"	""	"tail tube protein"	"366"	"0"	"0.0136947073625347"	"0"	"0"	"0"
"2926"	"DVU_2859"	""	"tail sheath protein"	"1464"	"0"	"0.0547788294501387"	"0"	"0"	"0"
"2927"	"DVU_2860"	""	"hypothetical protein"	"192"	"0"	"0.00718410878034605"	"0"	"0"	"0"
"2928"	"DVU_2861"	""	"hypothetical protein"	"558"	"0"	"0.0208788161428807"	"0"	"0"	"0"
"2929"	"DVU_2862"	""	"hypothetical protein"	"327"	"0"	"0.0122354352665269"	"0"	"0"	"0"
"2930"	"DVU_2863"	""	"hypothetical protein"	"594"	"0"	"0.0222258365391956"	"0"	"0"	"0"
"2931"	"DVU_2864"	""	"hypothetical protein"	"144"	"0"	"0.00538808158525954"	"0"	"0"	"0"
"2932"	"DVU_2865"	""	"lipoprotein"	"411"	"0"	"0.0153784828579283"	"0"	"0"	"0"
"2933"	"DVU_2866"	""	"hypothetical protein"	"549"	"0"	"0.020542061043802"	"0"	"0"	"0"
"2934"	"DVU_2867"	""	"holin"	"489"	"0"	"0.0182970270499439"	"0"	"0"	"0"
"2935"	"DVU_2868"	""	"hypothetical protein"	"348"	"0"	"0.0130211971643772"	"0"	"0"	"0"
"2936"	"DVU_2869"	""	"major head protein"	"1005"	"0"	"0.0376043193971239"	"0"	"0"	"0"
"2937"	"DVU_2870"	""	"hypothetical protein"	"384"	"0"	"0.0143682175606921"	"0"	"0"	"0"
"2938"	"DVU_2871"	""	"minor capsid protein C"	"1320"	"0"	"0.0493907478648791"	"0"	"0"	"0"
"2939"	"DVU_2872"	""	"lambda family phage portal protein"	"1701"	"0"	"0.0636467137258783"	"0"	"0"	"0"
"2940"	"DVU_2873"	""	"hypothetical protein"	"276"	"0"	"0.0103271563717475"	"0"	"0"	"0"
"2941"	"DVU_2874"	""	"hypothetical protein"	"429"	"0"	"0.0160519930560857"	"0"	"0"	"0"
"2942"	"DVU_2875"	""	"DNA-binding protein"	"219"	"0"	"0.00819437407758222"	"0"	"0"	"0"
"2943"	"DVU_2876"	""	"terminase large subunit"	"1887"	"0"	"0.0706063191068386"	"0"	"0"	"0"
